,ID,NrSiblings,MathScore,ReadingScore,WritingScore,LunchType,WklyStudyHours,ParentEduc,TestPrep,Gender,EthnicGroup,ParentMaritalStatus,PracticeSport,IsFirstChild,TransportMeans,MeanScore
24077,660,1.0,77,79,81,1,1.0,2.0,1.0,1,5.0,3.0,2.0,2.0,1.0,79.0
24078,661,2.0,33,49,45,1,1.0,5.0,2.0,2,4.0,4.0,2.0,1.0,1.0,42.333333333333336
24079,662,1.0,52,62,65,2,2.0,2.0,1.0,1,3.0,2.0,2.0,2.0,2.0,59.666666666666664
24080,663,1.0,40,43,46,1,1.0,2.0,1.0,1,2.0,2.0,3.0,2.0,2.0,43.0
24081,664,1.0,49,66,66,1,2.0,3.0,1.0,1,4.0,2.0,3.0,2.0,2.0,60.333333333333336
24082,665,2.0,60,61,57,2,1.0,3.0,1.0,1,3.0,2.0,3.0,2.0,1.0,59.333333333333336
24083,666,1.0,69,72,77,2,1.0,3.0,2.0,2,3.0,2.0,3.0,2.0,1.0,72.66666666666667
24084,667,5.0,38,56,53,1,2.0,6.0,1.0,1,2.0,1.0,3.0,2.0,2.0,49.0
24085,668,2.0,66,84,79,2,2.0,1.0,2.0,1,2.0,2.0,2.0,1.0,2.0,76.33333333333333
24086,669,3.0,62,79,75,2,2.0,3.0,1.0,1,3.0,3.0,2.0,2.0,2.0,72.0
24087,670,0.0,62,73,80,2,2.0,4.0,1.0,1,4.0,2.0,2.0,2.0,1.0,71.66666666666667
24088,671,1.0,82,86,86,2,2.0,4.0,1.0,2,2.0,2.0,3.0,2.0,2.0,84.66666666666667
24089,672,1.0,86,94,88,2,3.0,1.0,1.0,1,2.0,3.0,2.0,2.0,1.0,89.33333333333333
24090,674,1.0,58,59,51,2,2.0,3.0,1.0,2,2.0,2.0,1.0,2.0,2.0,56.0
24091,675,3.0,96,89,95,2,1.0,3.0,2.0,2,4.0,2.0,3.0,1.0,2.0,93.33333333333333
24092,676,2.0,78,74,77,2,2.0,3.0,1.0,2,3.0,2.0,3.0,1.0,2.0,76.33333333333333
24093,677,1.0,70,57,55,2,1.0,5.0,1.0,2,2.0,3.0,3.0,1.0,2.0,60.666666666666664
24094,678,1.0,86,80,76,2,2.0,1.0,1.0,2,5.0,2.0,3.0,1.0,1.0,80.66666666666667
24095,679,1.0,77,77,72,2,3.0,2.0,2.0,2,1.0,2.0,3.0,2.0,2.0,75.33333333333333
24096,680,3.0,64,60,55,2,2.0,3.0,1.0,2,3.0,2.0,2.0,2.0,2.0,59.666666666666664
24097,681,1.0,61,71,74,2,3.0,5.0,1.0,1,3.0,3.0,1.0,2.0,2.0,68.66666666666667
24098,682,1.0,66,61,67,2,2.0,3.0,1.0,2,4.0,2.0,3.0,1.0,2.0,64.66666666666667
24099,683,1.0,98,99,100,2,2.0,3.0,2.0,2,4.0,2.0,2.0,2.0,1.0,99.0
24100,685,2.0,66,65,65,1,2.0,5.0,2.0,2,5.0,1.0,3.0,1.0,1.0,65.33333333333333
24101,686,1.0,62,71,77,2,2.0,3.0,2.0,1,1.0,1.0,3.0,1.0,2.0,70.0
24102,687,2.0,82,79,79,2,2.0,4.0,2.0,2,3.0,2.0,1.0,2.0,2.0,80.0
24103,689,3.0,90,93,96,1,2.0,4.0,1.0,1,5.0,3.0,2.0,2.0,2.0,93.0
24104,690,1.0,54,59,51,2,2.0,1.0,1.0,2,3.0,4.0,1.0,2.0,2.0,54.666666666666664
24105,691,1.0,60,58,55,1,2.0,2.0,1.0,2,4.0,2.0,1.0,1.0,1.0,57.666666666666664
24106,692,2.0,45,37,31,2,2.0,5.0,1.0,2,3.0,2.0,3.0,2.0,2.0,37.666666666666664
24107,694,6.0,49,47,50,1,2.0,5.0,2.0,2,3.0,3.0,2.0,1.0,2.0,48.666666666666664
24108,695,4.0,58,54,57,2,1.0,1.0,1.0,1,3.0,1.0,1.0,2.0,2.0,56.333333333333336
24109,696,3.0,36,40,43,1,1.0,5.0,1.0,1,2.0,2.0,2.0,1.0,2.0,39.666666666666664
24110,697,4.0,82,84,95,2,2.0,6.0,2.0,1,2.0,2.0,3.0,2.0,2.0,87.0
24111,698,2.0,59,55,52,2,1.0,5.0,1.0,2,3.0,3.0,2.0,2.0,2.0,55.333333333333336
24112,699,5.0,51,65,66,1,2.0,5.0,2.0,1,2.0,3.0,2.0,2.0,2.0,60.666666666666664
24113,701,1.0,48,45,37,2,1.0,1.0,1.0,2,3.0,1.0,2.0,1.0,2.0,43.333333333333336
24114,702,2.0,59,63,64,2,3.0,3.0,1.0,1,1.0,3.0,1.0,2.0,2.0,62.0
24115,703,1.0,82,89,93,2,1.0,5.0,1.0,1,5.0,4.0,3.0,2.0,1.0,88.0
24116,704,1.0,79,54,54,2,3.0,2.0,1.0,2,5.0,1.0,3.0,1.0,2.0,62.333333333333336
24117,705,5.0,76,80,80,1,1.0,5.0,2.0,2,3.0,3.0,3.0,1.0,2.0,78.66666666666667
24118,706,2.0,82,91,88,2,2.0,3.0,1.0,1,2.0,2.0,1.0,2.0,2.0,87.0
24119,707,3.0,40,41,42,1,2.0,3.0,1.0,2,4.0,3.0,3.0,2.0,2.0,41.0
24120,708,3.0,58,77,82,2,2.0,2.0,2.0,1,4.0,3.0,2.0,2.0,2.0,72.33333333333333
24121,709,4.0,54,53,54,2,1.0,5.0,1.0,2,1.0,2.0,2.0,2.0,1.0,53.666666666666664
24122,710,3.0,64,61,69,2,1.0,4.0,1.0,1,3.0,3.0,3.0,2.0,1.0,64.66666666666667
24123,711,3.0,77,87,81,2,2.0,3.0,1.0,1,2.0,1.0,3.0,2.0,1.0,81.66666666666667
24124,712,2.0,72,74,77,1,2.0,6.0,1.0,2,3.0,2.0,3.0,1.0,1.0,74.33333333333333
24125,713,3.0,72,70,61,2,3.0,1.0,1.0,1,2.0,3.0,3.0,1.0,2.0,67.66666666666667
24126,714,4.0,71,82,94,1,1.0,4.0,2.0,1,4.0,2.0,2.0,2.0,1.0,82.33333333333333
24127,716,0.0,85,97,100,2,2.0,4.0,2.0,1,1.0,2.0,2.0,2.0,2.0,94.0
24128,717,2.0,91,96,86,2,2.0,3.0,1.0,1,5.0,2.0,3.0,2.0,2.0,91.0
24129,718,1.0,87,83,87,2,1.0,6.0,1.0,2,2.0,3.0,2.0,1.0,2.0,85.66666666666667
24130,720,2.0,80,82,85,2,2.0,2.0,1.0,1,4.0,1.0,3.0,2.0,1.0,82.33333333333333
24131,721,3.0,74,68,69,1,2.0,1.0,2.0,2,4.0,2.0,1.0,2.0,2.0,70.33333333333333
24132,722,1.0,64,71,72,2,2.0,2.0,1.0,1,3.0,3.0,1.0,2.0,1.0,69.0
24133,723,1.0,70,78,78,2,2.0,3.0,2.0,2,4.0,3.0,1.0,2.0,1.0,75.33333333333333
24134,724,4.0,68,65,60,2,2.0,2.0,1.0,2,5.0,2.0,3.0,2.0,2.0,64.33333333333333
24135,725,2.0,61,59,56,2,2.0,1.0,1.0,2,4.0,1.0,3.0,2.0,2.0,58.666666666666664
24136,726,1.0,60,65,62,2,2.0,2.0,1.0,1,3.0,3.0,2.0,1.0,2.0,62.333333333333336
24137,727,2.0,45,49,51,1,2.0,2.0,1.0,1,1.0,3.0,1.0,1.0,1.0,48.333333333333336
24138,728,1.0,74,69,70,2,3.0,3.0,1.0,1,3.0,1.0,2.0,1.0,1.0,71.0
24139,729,0.0,57,52,44,2,2.0,3.0,1.0,2,5.0,3.0,3.0,2.0,1.0,51.0
24140,730,1.0,91,98,97,2,2.0,4.0,2.0,1,2.0,2.0,1.0,2.0,2.0,95.33333333333333
24141,731,3.0,53,66,60,1,2.0,2.0,1.0,1,5.0,2.0,2.0,2.0,2.0,59.666666666666664
24142,732,2.0,52,67,66,1,1.0,2.0,2.0,1,2.0,2.0,2.0,2.0,2.0,61.666666666666664
24143,733,3.0,62,54,52,2,2.0,2.0,1.0,2,2.0,2.0,2.0,2.0,1.0,56.0
24144,734,1.0,57,73,71,2,2.0,2.0,1.0,1,3.0,2.0,2.0,1.0,1.0,67.0
24145,735,1.0,57,65,61,2,2.0,3.0,2.0,1,2.0,1.0,1.0,1.0,2.0,61.0
24146,736,4.0,94,90,91,2,2.0,3.0,2.0,2,2.0,2.0,2.0,2.0,1.0,91.66666666666667
24147,737,2.0,77,66,75,1,2.0,3.0,2.0,2,4.0,2.0,3.0,2.0,2.0,72.66666666666667
24148,738,3.0,71,88,86,2,1.0,3.0,2.0,1,5.0,2.0,2.0,2.0,2.0,81.66666666666667
24149,739,7.0,49,65,63,1,2.0,3.0,1.0,1,4.0,1.0,3.0,2.0,2.0,59.0
24150,740,3.0,91,99,99,2,3.0,2.0,2.0,1,3.0,3.0,1.0,2.0,2.0,96.33333333333333
24151,741,1.0,38,48,49,2,2.0,6.0,1.0,1,3.0,2.0,2.0,2.0,2.0,45.0
24152,742,6.0,48,58,51,2,2.0,5.0,1.0,1,3.0,3.0,3.0,2.0,2.0,52.333333333333336
24153,743,2.0,62,64,58,2,2.0,2.0,1.0,2,3.0,2.0,3.0,1.0,2.0,61.333333333333336
24154,744,4.0,72,76,68,2,1.0,3.0,1.0,2,1.0,2.0,3.0,2.0,2.0,72.0
24155,745,1.0,77,70,68,2,2.0,1.0,1.0,1,5.0,2.0,2.0,1.0,2.0,71.66666666666667
24156,747,2.0,66,56,53,2,2.0,1.0,1.0,2,2.0,2.0,2.0,1.0,2.0,58.333333333333336
24157,748,4.0,69,91,90,2,2.0,2.0,1.0,1,1.0,3.0,2.0,2.0,2.0,83.33333333333333
24158,749,0.0,44,52,55,2,1.0,3.0,2.0,1,1.0,3.0,3.0,2.0,1.0,50.333333333333336
24159,750,2.0,97,91,98,2,1.0,5.0,2.0,2,4.0,2.0,3.0,2.0,2.0,95.33333333333333
24160,751,1.0,57,46,46,1,2.0,3.0,1.0,2,3.0,2.0,3.0,2.0,2.0,49.666666666666664
24161,752,1.0,82,71,72,2,2.0,3.0,2.0,2,3.0,3.0,3.0,2.0,2.0,75.0
24162,753,2.0,78,63,63,2,2.0,3.0,2.0,2,3.0,2.0,2.0,2.0,1.0,68.0
24163,754,4.0,43,52,53,2,2.0,2.0,1.0,1,3.0,3.0,3.0,1.0,1.0,49.333333333333336
24164,755,1.0,64,61,58,1,2.0,3.0,1.0,2,4.0,2.0,2.0,2.0,1.0,61.0
24165,756,3.0,88,81,80,1,2.0,4.0,1.0,2,1.0,2.0,3.0,2.0,2.0,83.0
24166,757,2.0,87,86,80,1,1.0,3.0,2.0,2,5.0,2.0,3.0,2.0,2.0,84.33333333333333
24167,758,3.0,94,99,95,2,3.0,2.0,2.0,2,3.0,2.0,2.0,2.0,2.0,96.0
24168,759,4.0,58,57,62,2,3.0,3.0,1.0,2,3.0,3.0,1.0,2.0,2.0,59.0
24169,760,2.0,67,83,85,1,3.0,3.0,2.0,1,3.0,2.0,3.0,2.0,2.0,78.33333333333333
24170,761,2.0,85,85,87,2,2.0,4.0,1.0,1,4.0,4.0,2.0,2.0,1.0,85.66666666666667
24171,762,0.0,50,49,44,2,3.0,1.0,1.0,2,3.0,2.0,2.0,2.0,2.0,47.666666666666664
24172,763,4.0,68,77,75,2,2.0,5.0,1.0,1,4.0,2.0,3.0,2.0,1.0,73.33333333333333
24173,764,2.0,84,82,79,2,1.0,6.0,2.0,2,3.0,2.0,2.0,1.0,1.0,81.66666666666667
24174,765,2.0,69,73,70,2,1.0,1.0,1.0,1,1.0,2.0,2.0,2.0,2.0,70.66666666666667
24175,766,2.0,47,56,57,1,1.0,3.0,1.0,1,4.0,4.0,1.0,2.0,2.0,53.333333333333336
24176,767,0.0,49,63,59,1,3.0,3.0,1.0,1,5.0,3.0,1.0,2.0,1.0,57.0
24177,768,3.0,69,65,63,2,1.0,6.0,1.0,2,2.0,2.0,3.0,2.0,1.0,65.66666666666667
24178,769,0.0,73,81,83,2,3.0,3.0,1.0,1,4.0,2.0,2.0,2.0,1.0,79.0
24179,770,1.0,76,71,70,2,2.0,2.0,2.0,2,5.0,3.0,2.0,1.0,2.0,72.33333333333333
24180,771,0.0,80,90,96,2,3.0,3.0,2.0,1,3.0,1.0,2.0,2.0,2.0,88.66666666666667
24181,772,0.0,76,87,90,1,1.0,6.0,1.0,1,5.0,3.0,1.0,2.0,1.0,84.33333333333333
24182,775,1.0,76,83,75,2,2.0,5.0,1.0,1,5.0,3.0,2.0,2.0,1.0,78.0
24183,776,3.0,52,54,51,1,1.0,6.0,1.0,2,2.0,2.0,1.0,2.0,2.0,52.333333333333336
24184,777,6.0,64,68,64,2,3.0,1.0,1.0,2,3.0,2.0,3.0,2.0,1.0,65.33333333333333
24185,778,1.0,80,82,76,1,2.0,1.0,2.0,1,5.0,3.0,3.0,2.0,1.0,79.33333333333333
24186,779,7.0,100,92,88,2,2.0,5.0,2.0,2,5.0,1.0,3.0,2.0,1.0,93.33333333333333
24187,780,1.0,62,76,81,1,2.0,2.0,2.0,1,4.0,3.0,3.0,1.0,2.0,73.0
24188,781,0.0,91,84,81,1,1.0,4.0,1.0,2,4.0,1.0,2.0,2.0,1.0,85.33333333333333
24189,782,2.0,76,89,90,2,3.0,1.0,2.0,1,3.0,2.0,3.0,1.0,1.0,85.0
24190,784,0.0,65,62,53,1,3.0,1.0,1.0,2,3.0,2.0,3.0,2.0,2.0,60.0
24191,785,3.0,84,87,85,1,3.0,3.0,2.0,2,4.0,3.0,3.0,2.0,2.0,85.33333333333333
24192,786,2.0,81,75,71,2,2.0,3.0,2.0,2,3.0,2.0,2.0,2.0,2.0,75.66666666666667
24193,787,2.0,58,68,63,2,1.0,1.0,1.0,1,2.0,2.0,2.0,2.0,1.0,63.0
24194,788,4.0,55,68,64,2,1.0,3.0,1.0,1,4.0,2.0,2.0,1.0,1.0,62.333333333333336
24195,789,3.0,77,64,66,2,3.0,3.0,1.0,2,4.0,2.0,2.0,1.0,2.0,69.0
24196,790,1.0,79,73,76,2,2.0,4.0,1.0,2,4.0,2.0,3.0,2.0,1.0,76.0
24197,791,2.0,54,66,67,2,1.0,1.0,1.0,1,3.0,2.0,3.0,2.0,2.0,62.333333333333336
24198,792,1.0,65,56,61,2,1.0,3.0,2.0,2,4.0,1.0,3.0,2.0,2.0,60.666666666666664
24199,793,2.0,54,51,55,1,1.0,1.0,1.0,1,3.0,2.0,3.0,2.0,2.0,53.333333333333336
24200,794,0.0,72,88,88,2,2.0,2.0,1.0,1,1.0,2.0,3.0,2.0,1.0,82.66666666666667
24201,795,2.0,72,75,80,1,3.0,1.0,1.0,1,3.0,2.0,2.0,2.0,1.0,75.66666666666667
24202,796,1.0,54,40,41,2,1.0,3.0,1.0,2,5.0,2.0,2.0,2.0,2.0,45.0
24203,797,2.0,95,81,80,2,3.0,1.0,1.0,2,5.0,3.0,2.0,2.0,1.0,85.33333333333333
24204,798,2.0,71,83,80,2,3.0,6.0,1.0,1,3.0,2.0,3.0,1.0,2.0,78.0
24205,799,3.0,89,100,97,2,2.0,3.0,1.0,1,3.0,2.0,2.0,1.0,1.0,95.33333333333333
24206,800,2.0,59,72,72,1,1.0,3.0,2.0,1,2.0,1.0,3.0,1.0,2.0,67.66666666666667
24207,801,3.0,62,59,62,2,2.0,1.0,1.0,1,3.0,1.0,3.0,2.0,1.0,61.0
24208,802,1.0,87,93,90,1,2.0,5.0,2.0,2,2.0,2.0,2.0,2.0,1.0,90.0
24209,803,1.0,53,52,47,1,3.0,3.0,1.0,2,3.0,2.0,1.0,2.0,1.0,50.666666666666664
24210,804,4.0,34,50,42,1,2.0,5.0,1.0,1,4.0,2.0,3.0,2.0,2.0,42.0
24211,805,2.0,64,71,71,2,1.0,4.0,1.0,1,3.0,3.0,2.0,2.0,2.0,68.66666666666667
24212,806,0.0,30,42,44,2,2.0,1.0,1.0,1,3.0,1.0,2.0,2.0,1.0,38.666666666666664
24213,807,4.0,87,77,69,2,2.0,3.0,1.0,2,3.0,2.0,3.0,1.0,1.0,77.66666666666667
24214,808,3.0,71,79,78,1,3.0,1.0,1.0,1,3.0,1.0,2.0,2.0,1.0,76.0
24215,809,1.0,80,86,76,2,2.0,5.0,1.0,2,2.0,1.0,3.0,2.0,2.0,80.66666666666667
24216,810,2.0,65,72,70,2,3.0,3.0,1.0,1,3.0,2.0,1.0,2.0,2.0,69.0
24217,811,5.0,50,59,61,1,1.0,3.0,2.0,1,1.0,4.0,3.0,2.0,2.0,56.666666666666664
24218,812,1.0,65,67,75,1,2.0,1.0,2.0,1,3.0,1.0,3.0,2.0,1.0,69.0
24219,813,1.0,75,90,90,1,1.0,5.0,2.0,1,3.0,2.0,2.0,1.0,2.0,85.0
24220,814,2.0,40,46,43,1,1.0,3.0,2.0,2,3.0,2.0,1.0,2.0,2.0,43.0
24221,815,0.0,40,52,49,2,2.0,3.0,1.0,1,3.0,2.0,3.0,2.0,1.0,47.0
24222,816,2.0,85,80,76,2,3.0,5.0,1.0,2,2.0,2.0,3.0,2.0,2.0,80.33333333333333
24223,817,2.0,72,85,90,2,3.0,2.0,2.0,1,4.0,3.0,3.0,1.0,1.0,82.33333333333333
24224,818,2.0,69,85,87,1,2.0,5.0,2.0,1,5.0,2.0,3.0,2.0,2.0,80.33333333333333
24225,819,0.0,49,65,62,1,3.0,3.0,1.0,1,3.0,1.0,3.0,2.0,2.0,58.666666666666664
24226,820,1.0,75,77,79,2,1.0,5.0,2.0,2,1.0,1.0,2.0,1.0,2.0,77.0
24227,821,2.0,45,53,47,1,2.0,6.0,1.0,2,4.0,3.0,1.0,2.0,1.0,48.333333333333336
24228,822,2.0,90,92,87,2,3.0,1.0,1.0,1,2.0,2.0,2.0,2.0,2.0,89.66666666666667
24229,823,1.0,87,97,92,2,1.0,5.0,2.0,2,3.0,2.0,1.0,2.0,1.0,92.0
24230,824,5.0,52,51,47,1,2.0,2.0,1.0,2,4.0,3.0,2.0,2.0,2.0,50.0
24231,825,3.0,95,93,89,2,2.0,2.0,1.0,2,4.0,2.0,3.0,2.0,1.0,92.33333333333333
24232,827,1.0,87,81,77,2,2.0,4.0,1.0,2,3.0,4.0,1.0,2.0,1.0,81.66666666666667
24233,828,1.0,89,84,85,2,3.0,3.0,1.0,1,5.0,4.0,2.0,2.0,1.0,86.0
24234,829,5.0,95,89,84,2,2.0,5.0,1.0,2,5.0,2.0,3.0,1.0,2.0,89.33333333333333
24235,830,2.0,91,71,75,2,2.0,3.0,1.0,2,4.0,2.0,3.0,2.0,2.0,79.0
24236,831,3.0,48,58,56,1,3.0,1.0,1.0,1,2.0,3.0,3.0,1.0,2.0,54.0
24237,832,5.0,82,68,69,2,2.0,3.0,1.0,2,2.0,3.0,2.0,2.0,2.0,73.0
24238,833,0.0,65,55,58,2,3.0,5.0,1.0,2,5.0,2.0,3.0,2.0,2.0,59.333333333333336
24239,835,3.0,88,88,100,2,2.0,6.0,1.0,1,2.0,1.0,3.0,2.0,2.0,92.0
24240,836,7.0,54,64,61,1,2.0,4.0,1.0,2,3.0,3.0,2.0,2.0,2.0,59.666666666666664
24241,837,1.0,45,40,31,1,2.0,1.0,1.0,2,4.0,2.0,3.0,2.0,1.0,38.666666666666664
24242,838,1.0,76,79,84,2,1.0,3.0,1.0,1,5.0,2.0,1.0,1.0,1.0,79.66666666666667
24243,839,1.0,61,60,54,2,2.0,1.0,1.0,2,2.0,3.0,3.0,1.0,2.0,58.333333333333336
24244,840,1.0,45,67,69,1,2.0,6.0,2.0,1,1.0,3.0,2.0,2.0,1.0,60.333333333333336
24245,841,3.0,88,91,84,2,3.0,4.0,1.0,1,5.0,2.0,3.0,2.0,1.0,87.66666666666667
24246,842,4.0,62,72,80,1,2.0,3.0,2.0,1,4.0,2.0,3.0,2.0,1.0,71.33333333333333
24247,843,2.0,64,59,57,1,2.0,2.0,1.0,2,4.0,2.0,3.0,2.0,2.0,60.0
24248,844,2.0,85,90,81,2,2.0,2.0,1.0,2,3.0,2.0,1.0,2.0,2.0,85.33333333333333
24249,845,2.0,46,42,38,1,2.0,2.0,1.0,2,1.0,1.0,3.0,2.0,2.0,42.0
24250,846,2.0,67,61,71,2,1.0,1.0,1.0,1,4.0,1.0,2.0,1.0,2.0,66.33333333333333
24251,847,1.0,71,84,83,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1.0,1.0,79.33333333333333
24252,848,2.0,83,79,86,2,2.0,4.0,2.0,1,3.0,1.0,3.0,1.0,2.0,82.66666666666667
24253,849,2.0,55,47,46,1,1.0,1.0,1.0,2,4.0,3.0,3.0,1.0,2.0,49.333333333333336
24254,850,1.0,73,65,64,2,2.0,1.0,1.0,2,4.0,1.0,3.0,2.0,2.0,67.33333333333333
24255,851,2.0,67,62,67,2,2.0,3.0,2.0,2,1.0,2.0,1.0,2.0,2.0,65.33333333333333
24256,852,0.0,50,59,62,1,3.0,5.0,1.0,2,4.0,2.0,2.0,2.0,2.0,57.0
24257,853,4.0,71,67,63,2,3.0,5.0,1.0,2,3.0,2.0,1.0,2.0,1.0,67.0
24258,854,3.0,90,89,92,2,1.0,6.0,1.0,1,5.0,3.0,2.0,2.0,2.0,90.33333333333333
24259,855,3.0,83,75,62,2,3.0,4.0,1.0,2,5.0,1.0,3.0,1.0,1.0,73.33333333333333
24260,856,2.0,87,79,81,2,1.0,2.0,1.0,2,5.0,2.0,1.0,2.0,2.0,82.33333333333333
24261,857,1.0,71,68,63,2,2.0,3.0,1.0,2,4.0,2.0,3.0,1.0,2.0,67.33333333333333
24262,858,2.0,56,57,58,2,2.0,3.0,2.0,2,2.0,2.0,2.0,2.0,1.0,57.0
24263,859,1.0,80,76,72,2,3.0,2.0,1.0,2,3.0,1.0,2.0,1.0,1.0,76.0
24264,860,0.0,54,58,57,2,2.0,1.0,2.0,1,3.0,2.0,3.0,2.0,1.0,56.333333333333336
24265,861,2.0,78,86,85,2,3.0,5.0,2.0,2,4.0,1.0,2.0,1.0,2.0,83.0
24266,862,1.0,56,60,53,1,2.0,4.0,1.0,2,3.0,3.0,3.0,2.0,2.0,56.333333333333336
24267,863,3.0,73,70,76,2,2.0,3.0,1.0,1,3.0,2.0,3.0,2.0,1.0,73.0
24268,864,1.0,95,86,76,1,2.0,2.0,1.0,2,5.0,3.0,3.0,2.0,1.0,85.66666666666667
24269,865,1.0,76,84,86,2,1.0,3.0,2.0,1,2.0,1.0,3.0,1.0,1.0,82.0
24270,866,1.0,56,51,46,2,2.0,3.0,1.0,2,3.0,1.0,3.0,1.0,2.0,51.0
24271,867,2.0,74,91,86,2,2.0,4.0,1.0,1,2.0,2.0,2.0,2.0,1.0,83.66666666666667
24272,868,2.0,73,60,63,1,3.0,2.0,1.0,2,5.0,2.0,3.0,1.0,2.0,65.33333333333333
24273,870,1.0,69,69,67,2,2.0,3.0,2.0,2,4.0,3.0,2.0,1.0,1.0,68.33333333333333
24274,871,3.0,69,64,65,1,1.0,1.0,2.0,2,5.0,2.0,3.0,2.0,1.0,66.0
24275,872,3.0,60,76,80,1,2.0,5.0,2.0,1,3.0,3.0,2.0,2.0,1.0,72.0
24276,873,5.0,49,52,55,2,2.0,3.0,1.0,1,2.0,3.0,3.0,1.0,2.0,52.0
24277,874,2.0,53,68,68,1,2.0,2.0,2.0,1,5.0,2.0,3.0,1.0,1.0,63.0
24278,875,2.0,50,50,48,2,1.0,5.0,2.0,2,2.0,4.0,3.0,1.0,2.0,49.333333333333336
24279,876,2.0,62,65,65,1,3.0,5.0,1.0,2,4.0,2.0,1.0,2.0,1.0,64.0
24280,877,2.0,63,76,71,2,1.0,4.0,1.0,1,3.0,2.0,3.0,2.0,2.0,70.0
24281,878,2.0,68,76,73,2,2.0,3.0,1.0,1,3.0,2.0,1.0,1.0,2.0,72.33333333333333
24282,879,3.0,55,63,55,1,2.0,1.0,1.0,1,3.0,2.0,2.0,2.0,2.0,57.666666666666664
24283,880,3.0,60,59,52,1,2.0,3.0,2.0,2,2.0,2.0,2.0,1.0,1.0,57.0
24284,881,1.0,33,38,35,1,1.0,5.0,1.0,1,2.0,2.0,2.0,1.0,2.0,35.333333333333336
24285,882,4.0,64,59,58,2,2.0,1.0,2.0,1,5.0,3.0,1.0,2.0,2.0,60.333333333333336
24286,883,2.0,69,77,85,1,2.0,4.0,2.0,2,2.0,2.0,2.0,1.0,2.0,77.0
24287,884,2.0,78,77,79,1,1.0,5.0,2.0,2,2.0,1.0,3.0,1.0,2.0,78.0
24288,885,2.0,62,67,78,2,2.0,6.0,1.0,1,2.0,3.0,2.0,1.0,2.0,69.0
24289,886,3.0,73,58,62,2,2.0,3.0,1.0,2,4.0,2.0,2.0,1.0,1.0,64.33333333333333
24290,887,2.0,66,65,65,1,1.0,3.0,1.0,1,5.0,2.0,3.0,2.0,2.0,65.33333333333333
24291,888,4.0,92,92,89,2,3.0,1.0,1.0,1,2.0,3.0,2.0,1.0,2.0,91.0
24292,889,1.0,53,57,62,2,2.0,3.0,2.0,1,4.0,2.0,3.0,2.0,1.0,57.333333333333336
24293,890,3.0,54,71,67,1,2.0,2.0,1.0,1,3.0,2.0,3.0,2.0,2.0,64.0
24294,891,3.0,70,74,71,1,2.0,1.0,1.0,2,1.0,2.0,2.0,2.0,2.0,71.66666666666667
24295,892,0.0,65,74,66,2,1.0,4.0,1.0,2,3.0,2.0,2.0,2.0,2.0,68.33333333333333
24296,893,1.0,78,76,78,1,2.0,4.0,2.0,2,5.0,2.0,3.0,2.0,2.0,77.33333333333333
24297,894,0.0,82,73,75,2,2.0,5.0,2.0,2,4.0,2.0,2.0,2.0,1.0,76.66666666666667
24298,895,3.0,59,63,69,2,2.0,1.0,2.0,1,2.0,2.0,3.0,2.0,1.0,63.666666666666664
24299,896,5.0,54,60,47,1,1.0,1.0,2.0,2,2.0,2.0,2.0,1.0,1.0,53.666666666666664
24300,897,1.0,75,61,64,2,2.0,3.0,2.0,2,4.0,2.0,3.0,1.0,2.0,66.66666666666667
24301,898,4.0,59,56,48,2,1.0,3.0,1.0,2,3.0,2.0,3.0,1.0,1.0,54.333333333333336
24302,899,2.0,86,79,85,2,2.0,5.0,2.0,2,4.0,3.0,3.0,2.0,2.0,83.33333333333333
24303,900,3.0,94,78,83,2,2.0,2.0,1.0,2,3.0,2.0,2.0,1.0,2.0,85.0
24304,901,3.0,39,52,49,2,2.0,3.0,1.0,1,4.0,2.0,3.0,2.0,2.0,46.666666666666664
24305,902,5.0,62,81,80,1,2.0,1.0,2.0,1,3.0,1.0,2.0,1.0,1.0,74.33333333333333
24306,903,1.0,67,65,60,2,1.0,5.0,2.0,2,2.0,1.0,3.0,2.0,1.0,64.0
24307,904,2.0,80,70,72,2,1.0,3.0,2.0,2,4.0,1.0,3.0,2.0,2.0,74.0
24308,905,0.0,73,71,62,2,2.0,2.0,1.0,2,3.0,2.0,3.0,2.0,1.0,68.66666666666667
24309,906,2.0,57,48,45,1,1.0,5.0,1.0,2,5.0,2.0,3.0,1.0,1.0,50.0
24310,907,4.0,92,71,74,2,2.0,5.0,1.0,2,5.0,3.0,3.0,2.0,1.0,79.0
24311,908,0.0,62,72,67,2,2.0,3.0,1.0,1,2.0,2.0,2.0,2.0,2.0,67.0
24312,909,5.0,54,70,64,2,1.0,3.0,2.0,1,3.0,3.0,3.0,1.0,1.0,62.666666666666664
24313,910,3.0,57,59,56,2,1.0,3.0,1.0,2,4.0,2.0,2.0,1.0,2.0,57.333333333333336
24314,911,2.0,62,59,62,1,2.0,4.0,2.0,2,2.0,2.0,2.0,2.0,2.0,61.0
24315,912,2.0,72,73,76,2,3.0,4.0,1.0,1,3.0,1.0,3.0,2.0,2.0,73.66666666666667
24316,913,5.0,70,81,77,2,3.0,3.0,1.0,1,2.0,2.0,2.0,1.0,2.0,76.0
24317,914,1.0,72,63,60,2,3.0,3.0,1.0,2,5.0,2.0,3.0,2.0,1.0,65.0
